date,family,sales,transactions,holiday_count,holiday_Additional,holiday_Bridge,holiday_Event,holiday_Holiday,holiday_Transfer,holiday_Work Day,year,month,quarter,sales_lag_1,sales_lag_2,sales_lag_3,sales_lag_6,sales_lag_12,rolling_mean_3,rolling_mean_6,rolling_mean_12,rolling_std_3,rolling_std_6
2015-04-01,HOME AND KITCHEN II,26089.0,2533355.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2015,4,2,28568.0,26125.0,23644.0,18436.0,0.0,26112.333333333332,23329.5,14608.666666666666,2462.024438004899,4221.447038634971
2015-05-01,HOME AND KITCHEN II,37133.0,2673911.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2015,5,2,26089.0,28568.0,26125.0,18150.0,0.0,26927.333333333332,24605.0,16782.75,1420.9730234361732,3549.9344219295035
2015-06-01,HOME AND KITCHEN II,46924.0,2530903.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,6,2,37133.0,26089.0,28568.0,25054.0,0.0,30596.666666666668,27768.833333333332,19877.166666666668,5794.747650530896,4862.81570354734
2015-07-01,HOME AND KITCHEN II,40924.0,2604784.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,7,3,46924.0,37133.0,26089.0,23644.0,17353.0,36715.333333333336,31413.833333333332,23787.5,10423.77764216665,8922.654569502653
2015-08-01,HOME AND KITCHEN II,44678.0,2675057.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,8,3,40924.0,46924.0,37133.0,26125.0,0.0,41660.333333333336,34293.833333333336,25751.75,4936.857333702615,8699.142289137853
2015-09-01,HOME AND KITCHEN II,43258.0,2545252.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,9,3,44678.0,40924.0,46924.0,28568.0,17974.0,44175.333333333336,37386.0,29474.916666666668,3031.41968940846,8510.082185267065
2015-10-01,HOME AND KITCHEN II,91028.0,2610484.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,10,4,43258.0,44678.0,40924.0,26089.0,18436.0,42953.333333333336,39834.333333333336,31581.916666666668,1895.4538594577516,7521.499017261553
2015-11-01,HOME AND KITCHEN II,34511.0,2528193.0,9.0,0.0,0.0,2.0,7.0,0.0,0.0,2015,11,4,91028.0,43258.0,44678.0,37133.0,18150.0,59654.666666666664,50657.5,37631.25,27179.378825376665,20059.29428220245
2015-12-01,HOME AND KITCHEN II,59209.0,3149888.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2015,12,4,34511.0,91028.0,43258.0,46924.0,25054.0,56265.666666666664,50220.5,38994.666666666664,30421.084239936834,20437.8471640239
2016-01-01,HOME AND KITCHEN II,47808.0,2371205.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,1,1,59209.0,34511.0,91028.0,40924.0,23644.0,61582.666666666664,52268.0,41840.916666666664,28333.17035443322,20655.753029119995
2016-02-01,HOME AND KITCHEN II,49257.0,2465798.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,2,1,47808.0,59209.0,34511.0,44678.0,26125.0,47176.0,53415.333333333336,43854.583333333336,12361.123290381016,20082.866764151637
2016-03-01,HOME AND KITCHEN II,42174.0,2607658.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,3,1,49257.0,47808.0,59209.0,43258.0,28568.0,52091.333333333336,54178.5,45782.25,6206.511446322591,19768.98525215697
2016-04-01,HOME AND KITCHEN II,46397.0,2631797.0,18.0,0.0,0.0,14.0,4.0,0.0,0.0,2016,4,2,42174.0,49257.0,47808.0,91028.0,26089.0,46413.0,53997.833333333336,46916.083333333336,3741.8900304525273,19893.309160787365
2016-05-01,HOME AND KITCHEN II,45026.0,2666157.0,17.0,1.0,0.0,13.0,3.0,1.0,0.0,2016,5,2,46397.0,42174.0,49257.0,34511.0,37133.0,45942.666666666664,46559.333333333336,48608.416666666664,3563.2900995194523,8164.1959473463385
2016-06-01,HOME AND KITCHEN II,39878.0,2491063.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,6,2,45026.0,46397.0,42174.0,59209.0,46924.0,44532.333333333336,48311.833333333336,49266.166666666664,2154.3473102852618,5865.692027942347
2016-07-01,HOME AND KITCHEN II,40157.0,2594087.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2016,7,3,39878.0,45026.0,46397.0,47808.0,40924.0,43767.0,45090.0,48679.0,3437.026476476433,3525.103062323099
2016-08-01,HOME AND KITCHEN II,37050.0,2536111.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2016,8,3,40157.0,39878.0,45026.0,49257.0,44678.0,41687.0,43814.833333333336,48615.083333333336,2895.0217615762413,3723.5043395525054
2016-09-01,HOME AND KITCHEN II,38618.0,2436974.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,9,3,37050.0,40157.0,39878.0,42174.0,43258.0,39028.333333333336,41780.333333333336,47979.416666666664,1718.9567572610256,3482.3289141989903
2016-10-01,HOME AND KITCHEN II,39857.0,2526000.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,10,4,38618.0,37050.0,40157.0,46397.0,91028.0,38608.333333333336,41187.666666666664,47592.75,1553.5225564288864,3697.8623374412286
2016-11-01,HOME AND KITCHEN II,42352.0,2529516.0,10.0,0.0,1.0,2.0,7.0,0.0,0.0,2016,11,4,39857.0,38618.0,37050.0,45026.0,34511.0,38508.333333333336,40097.666666666664,43328.5,1406.7097544743701,2678.6507548887894
2016-12-01,HOME AND KITCHEN II,52481.0,3195971.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2016,12,4,42352.0,39857.0,38618.0,39878.0,59209.0,40275.666666666664,39652.0,43981.916666666664,1901.8807358331762,1759.4138796768673
2017-01-01,HOME AND KITCHEN II,42719.0,2612848.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2017,1,1,52481.0,42352.0,39857.0,40157.0,47808.0,44896.666666666664,41752.5,43421.25,6685.644346907287,5541.430311751622
2017-02-01,HOME AND KITCHEN II,44252.0,2448370.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2,1,42719.0,52481.0,42352.0,37050.0,49257.0,45850.666666666664,42179.5,42997.166666666664,5744.968436234734,5492.390690764787
2017-03-01,HOME AND KITCHEN II,49206.0,2680645.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2017,3,1,44252.0,42719.0,52481.0,38618.0,42174.0,46484.0,43379.833333333336,42580.083333333336,5249.812282358298,4902.457808759439
2017-04-01,HOME AND KITCHEN II,45747.0,2667808.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2017,4,2,49206.0,44252.0,42719.0,39857.0,46397.0,45392.333333333336,45144.5,43166.083333333336,3390.510630175545,4748.7963422324
2017-05-01,HOME AND KITCHEN II,56786.0,2801884.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,2017,5,2,45747.0,49206.0,44252.0,42352.0,45026.0,46401.666666666664,46126.166666666664,43111.916666666664,2541.056932328232,3984.436392598901
2017-06-01,HOME AND KITCHEN II,49972.0,2668863.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,6,2,56786.0,45747.0,49206.0,52481.0,39878.0,50579.666666666664,48531.833333333336,44091.916666666664,5646.246570362773,5367.364098574521
2017-07-01,HOME AND KITCHEN II,51493.0,2784026.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,2017,7,3,49972.0,56786.0,45747.0,42719.0,40157.0,50835.0,48113.666666666664,44933.083333333336,5569.870465280144,5088.653443364626
2017-08-01,HOME AND KITCHEN II,24980.0,1335692.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2017,8,3,51493.0,49972.0,56786.0,44252.0,37050.0,52750.333333333336,49576.0,45877.75,3576.774291639519,4448.795837077723
2014-01-01,HOME APPLIANCES,835.0,2393528.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,1,892.0,880.0,792.0,846.0,210.0,854.6666666666666,866.5,814.75,54.6015872785147,41.93208795183003
2014-02-01,HOME APPLIANCES,928.0,2278167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2,1,835.0,892.0,880.0,880.0,119.0,869.0,864.6666666666666,866.8333333333334,30.04995840263222,43.22807729551103
2014-03-01,HOME APPLIANCES,1040.0,2545427.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2014,3,1,928.0,835.0,892.0,909.0,1137.0,885.0,872.6666666666666,934.25,46.89349635077264,50.46847200645839
2014-04-01,HOME APPLIANCES,961.0,2455666.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2014,4,2,1040.0,928.0,835.0,792.0,1067.0,934.3333333333334,894.5,926.1666666666666,102.64664306899304,85.50497061574843
2014-05-01,HOME APPLIANCES,655.0,2503262.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2014,5,2,961.0,1040.0,928.0,880.0,1046.0,976.3333333333334,922.6666666666666,917.3333333333334,57.55287424041701,71.7095995433433
2014-06-01,HOME APPLIANCES,593.0,2399144.0,8.0,0.0,0.0,6.0,2.0,0.0,0.0,2014,6,2,655.0,961.0,1040.0,892.0,999.0,885.3333333333334,885.1666666666666,884.75,203.3478136920416,131.98396367235935
2014-07-01,HOME APPLIANCES,644.0,2442341.0,11.0,1.0,0.0,7.0,3.0,0.0,0.0,2014,7,3,593.0,655.0,961.0,835.0,846.0,736.3333333333334,835.3333333333334,850.9166666666666,197.02114945693842,177.48990581626515
2014-08-01,HOME APPLIANCES,867.0,2537572.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2014,8,3,644.0,593.0,655.0,928.0,880.0,630.6666666666666,803.5,834.0833333333334,33.080709383767385,193.9285951065495
2014-09-01,HOME APPLIANCES,964.0,2449131.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,9,3,867.0,644.0,593.0,1040.0,909.0,701.3333333333334,793.3333333333334,833.0,145.72005123981143,187.5917553270044
2014-10-01,HOME APPLIANCES,818.0,2503310.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2014,10,4,964.0,867.0,644.0,961.0,792.0,825.0,780.6666666666666,837.5833333333334,164.0822964246903,169.2768934812625
2014-11-01,HOME APPLIANCES,200.0,2450298.0,8.0,0.0,0.0,1.0,7.0,0.0,0.0,2014,11,4,818.0,964.0,867.0,655.0,880.0,883.0,756.8333333333334,839.75,74.30343195303925,147.47124013402308
2014-12-01,HOME APPLIANCES,636.0,3049083.0,11.0,5.0,1.0,1.0,4.0,0.0,1.0,2014,12,4,200.0,818.0,964.0,593.0,892.0,660.6666666666666,681.0,783.0833333333334,405.57284590235236,273.469559549139
2015-01-01,HOME APPLIANCES,1074.0,2489059.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2015,1,1,636.0,200.0,818.0,644.0,835.0,551.3333333333334,688.1666666666666,761.75,317.5804360053264,271.2566435438342
2015-02-01,HOME APPLIANCES,959.0,2345984.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,2,1,1074.0,636.0,200.0,867.0,928.0,636.6666666666666,759.8333333333334,781.6666666666666,437.00038138808674,311.12725156544343
2015-03-01,HOME APPLIANCES,1301.0,2625500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,3,1,959.0,1074.0,636.0,964.0,1040.0,889.6666666666666,775.1666666666666,784.25,227.0822171226388,319.61628035296746
2015-04-01,HOME APPLIANCES,1131.0,2533355.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2015,4,2,1301.0,959.0,1074.0,818.0,961.0,1111.3333333333333,831.3333333333334,806.0,174.02969095339247,382.8021246893317
2015-05-01,HOME APPLIANCES,866.0,2673911.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2015,5,2,1131.0,1301.0,959.0,200.0,655.0,1130.3333333333333,883.5,820.1666666666666,171.00097465609164,401.4925902180512
2015-06-01,HOME APPLIANCES,185.0,2530903.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,6,2,866.0,1131.0,1301.0,636.0,593.0,1099.3333333333333,994.5,837.75,219.22210959055496,230.29958749420265
2015-07-01,HOME APPLIANCES,26.0,2604784.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,7,3,185.0,866.0,1131.0,1074.0,644.0,727.3333333333334,919.3333333333334,803.75,488.0064890278952,389.3731714777825
2015-08-01,HOME APPLIANCES,644.0,2675057.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,8,3,26.0,185.0,866.0,959.0,867.0,359.0,744.6666666666666,752.25,446.21407418412946,519.4476553673784
2015-09-01,HOME APPLIANCES,317.0,2545252.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,9,3,644.0,26.0,185.0,1301.0,964.0,285.0,692.1666666666666,733.6666666666666,320.9065284471473,509.2714076665475
2015-10-01,HOME APPLIANCES,758.0,2610484.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,10,4,317.0,644.0,26.0,1131.0,818.0,329.0,528.1666666666666,679.75,309.1747078918322,425.5544226848864
2015-11-01,HOME APPLIANCES,904.0,2528193.0,9.0,0.0,0.0,2.0,7.0,0.0,0.0,2015,11,4,758.0,317.0,644.0,866.0,200.0,573.0,466.0,674.75,228.91264709491227,338.1449393381488
2015-12-01,HOME APPLIANCES,992.0,3149888.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2015,12,4,904.0,758.0,317.0,185.0,636.0,659.6666666666666,472.3333333333333,733.4166666666666,305.60486470822616,347.3653216235998
2016-01-01,HOME APPLIANCES,979.0,2371205.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,1,1,992.0,904.0,758.0,26.0,1074.0,884.6666666666666,606.8333333333334,763.0833333333334,118.19193429897544,369.39540693769715
2016-02-01,HOME APPLIANCES,950.0,2465798.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,2,1,979.0,992.0,904.0,644.0,959.0,958.3333333333334,765.6666666666666,755.1666666666666,47.50087718488325,257.6964622703749
2016-03-01,HOME APPLIANCES,503.0,2607658.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,3,1,950.0,979.0,992.0,317.0,1301.0,973.6666666666666,816.6666666666666,754.4166666666666,21.501937897161053,259.0781092000379
2016-04-01,HOME APPLIANCES,430.0,2631797.0,18.0,0.0,0.0,14.0,4.0,0.0,0.0,2016,4,2,503.0,950.0,979.0,758.0,1131.0,810.6666666666666,847.6666666666666,687.9166666666666,266.8414010856136,188.9768945312276
2016-05-01,HOME APPLIANCES,1020.0,2666157.0,17.0,1.0,0.0,13.0,3.0,1.0,0.0,2016,5,2,430.0,503.0,950.0,904.0,866.0,627.6666666666666,793.0,629.5,281.52501369031705,255.74831377743254
2016-06-01,HOME APPLIANCES,455.0,2491063.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,6,2,1020.0,430.0,503.0,992.0,185.0,651.0,812.3333333333334,642.3333333333334,321.64110433836015,269.81524543039956
2016-07-01,HOME APPLIANCES,358.0,2594087.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2016,7,3,455.0,1020.0,430.0,979.0,26.0,635.0,722.8333333333334,664.8333333333334,333.65401241405726,286.82637024281223
2016-08-01,HOME APPLIANCES,537.0,2536111.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2016,8,3,358.0,455.0,1020.0,950.0,644.0,611.0,619.3333333333334,692.5,357.5094404347945,287.9428183974501
2016-09-01,HOME APPLIANCES,399.0,2436974.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,9,3,537.0,358.0,455.0,503.0,317.0,450.0,550.5,683.5833333333334,89.60468737739009,238.14512382158975
2016-10-01,HOME APPLIANCES,188.0,2526000.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,10,4,399.0,537.0,358.0,430.0,758.0,431.3333333333333,533.1666666666666,690.4166666666666,93.77810689778899,245.9507403255111
2016-11-01,HOME APPLIANCES,225.0,2529516.0,10.0,0.0,1.0,2.0,7.0,0.0,0.0,2016,11,4,188.0,399.0,537.0,1020.0,904.0,374.6666666666667,492.8333333333333,642.9166666666666,175.76783930324999,283.2648348571828
2016-12-01,HOME APPLIANCES,489.0,3195971.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2016,12,4,225.0,188.0,399.0,455.0,992.0,270.6666666666667,360.3333333333333,586.3333333333334,112.66913212292471,133.9308279175009
2017-01-01,HOME APPLIANCES,760.0,2612848.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2017,1,1,489.0,225.0,188.0,358.0,979.0,300.6666666666667,366.0,544.4166666666666,164.14729158086368,139.34704876674127
2017-02-01,HOME APPLIANCES,909.0,2448370.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2,1,760.0,489.0,225.0,537.0,950.0,491.3333333333333,433.0,526.1666666666666,267.50763228987165,212.2856566044924
2017-03-01,HOME APPLIANCES,1159.0,2680645.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2017,3,1,909.0,760.0,489.0,399.0,503.0,719.3333333333334,495.0,522.75,212.93269672207057,289.14425465500847
2017-04-01,HOME APPLIANCES,1119.0,2667808.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2017,4,2,1159.0,909.0,760.0,188.0,430.0,942.6666666666666,621.6666666666666,577.4166666666666,201.61927817878276,388.18432048019
2017-05-01,HOME APPLIANCES,1190.0,2801884.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,2017,5,2,1119.0,1159.0,909.0,225.0,1020.0,1062.3333333333333,776.8333333333334,634.8333333333334,134.28824718989162,365.58140908239113
2017-06-01,HOME APPLIANCES,1034.0,2668863.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,6,2,1190.0,1119.0,1159.0,489.0,455.0,1156.0,937.6666666666666,649.0,35.594943461116955,275.40200919141165
2017-07-01,HOME APPLIANCES,671.0,2784026.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,2017,7,3,1034.0,1190.0,1119.0,760.0,358.0,1114.3333333333333,1028.5,697.25,78.10463067791461,165.95511441350516
2017-08-01,HOME APPLIANCES,151.0,1335692.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2017,8,3,671.0,1034.0,1190.0,909.0,537.0,965.0,1013.6666666666666,723.3333333333334,266.291193996347,196.009863697382
2014-01-01,HOME CARE,435920.0,2393528.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,HOME CARE,0.0,2278167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2,1,435920.0,0.0,0.0,0.0,0.0,145306.66666666666,72653.33333333333,36326.666666666664,251678.5293451417,177963.59477900717
2014-03-01,HOME CARE,433804.0,2545427.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2014,3,1,0.0,435920.0,0.0,0.0,0.0,145306.66666666666,72653.33333333333,36326.666666666664,251678.5293451417,177963.59477900717
2014-04-01,HOME CARE,0.0,2455666.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2014,4,2,433804.0,0.0,435920.0,0.0,0.0,289908.0,144954.0,72477.0,251069.9219580076,224562.76811617726
2014-05-01,HOME CARE,0.0,2503262.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2014,5,2,0.0,433804.0,0.0,0.0,0.0,144601.33333333334,144954.0,72477.0,250456.85617553644,224562.76811617726
2014-06-01,HOME CARE,0.0,2399144.0,8.0,0.0,0.0,6.0,2.0,0.0,0.0,2014,6,2,0.0,0.0,433804.0,0.0,0.0,144601.33333333334,144954.0,72477.0,250456.85617553644,224562.76811617726
2014-07-01,HOME CARE,426838.0,2442341.0,11.0,1.0,0.0,7.0,3.0,0.0,0.0,2014,7,3,0.0,0.0,0.0,435920.0,0.0,0.0,144954.0,72477.0,0.0,224562.76811617726
2014-08-01,HOME CARE,0.0,2537572.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2014,8,3,426838.0,0.0,0.0,0.0,0.0,142279.33333333334,143440.33333333334,108046.83333333333,246435.03420036146,222227.72702762962
2014-09-01,HOME CARE,426419.0,2449131.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,9,3,0.0,426838.0,0.0,433804.0,0.0,142279.33333333334,143440.33333333334,108046.83333333333,246435.03420036146,222227.72702762962
2014-10-01,HOME CARE,430591.0,2503310.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2014,10,4,426419.0,0.0,426838.0,0.0,0.0,284419.0,142209.5,143581.75,246314.16841302492,220310.04991307136
2014-11-01,HOME CARE,414424.0,2450298.0,8.0,0.0,0.0,1.0,7.0,0.0,0.0,2014,11,4,430591.0,426419.0,0.0,0.0,0.0,285670.0,213974.66666666666,179464.33333333334,247406.27128470287,234402.0064911277
2014-12-01,HOME CARE,441482.0,3049083.0,11.0,5.0,1.0,1.0,4.0,0.0,1.0,2014,12,4,414424.0,430591.0,426419.0,0.0,0.0,423811.3333333333,283045.3333333333,213999.66666666666,8393.027840614684,219313.35505679235
2015-01-01,HOME CARE,0.0,2489059.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2015,1,1,441482.0,414424.0,430591.0,426838.0,435920.0,428832.3333333333,356625.6666666667,250789.83333333334,13614.460045603473,174925.61986932237
2015-02-01,HOME CARE,0.0,2345984.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,2,1,0.0,441482.0,414424.0,0.0,0.0,285302.0,285486.0,214463.16666666666,247448.89824769882,221306.05222903416
2015-03-01,HOME CARE,0.0,2625500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,3,1,0.0,0.0,441482.0,426419.0,433804.0,147160.66666666666,285486.0,214463.16666666666,254889.75154237438,221306.05222903416
2015-04-01,HOME CARE,0.0,2533355.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2015,4,2,0.0,0.0,0.0,430591.0,0.0,0.0,214416.16666666666,178312.83333333334,0.0,235038.9168681788
2015-05-01,HOME CARE,389532.0,2673911.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2015,5,2,0.0,0.0,0.0,414424.0,0.0,0.0,142651.0,178312.83333333334,0.0,221159.5628924962
2015-06-01,HOME CARE,432310.0,2530903.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,6,2,389532.0,0.0,0.0,441482.0,0.0,129844.0,138502.33333333334,210773.83333333334,224896.40505797332,215194.86857977507
2015-07-01,HOME CARE,465652.0,2604784.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,7,3,432310.0,389532.0,0.0,0.0,426838.0,273947.3333333333,136973.66666666666,246799.66666666666,238207.56789265393,212629.44432196277
2015-08-01,HOME CARE,495183.0,2675057.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,8,3,465652.0,432310.0,389532.0,0.0,0.0,429164.6666666667,214582.33333333334,250034.16666666666,38157.35107857122,236298.72346474213
2015-09-01,HOME CARE,464185.0,2545252.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,9,3,495183.0,465652.0,432310.0,0.0,426419.0,464381.6666666667,297112.8333333333,291299.4166666667,31455.74418660826,232812.75279882472
2015-10-01,HOME CARE,460249.0,2610484.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,10,4,464185.0,495183.0,465652.0,0.0,430591.0,475006.6666666667,374477.0,294446.5833333333,17488.606071763952,186940.99430996936
2015-11-01,HOME CARE,432222.0,2528193.0,9.0,0.0,0.0,2.0,7.0,0.0,0.0,2015,11,4,460249.0,464185.0,495183.0,389532.0,414424.0,473205.6666666667,451185.1666666667,296918.0833333333,19134.403814421265,36203.95620048537
2015-12-01,HOME CARE,480217.0,3149888.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2015,12,4,432222.0,460249.0,464185.0,432310.0,441482.0,452218.6666666667,458300.1666666667,298401.25,17429.08581461861,23699.71140260283
2016-01-01,HOME CARE,474959.0,2371205.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,1,1,480217.0,432222.0,460249.0,465652.0,0.0,457562.6666666667,466284.6666666667,301629.1666666667,24110.004071615986,21122.154157818804
2016-02-01,HOME CARE,418817.0,2465798.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,2,1,474959.0,480217.0,432222.0,495183.0,0.0,462466.0,467835.8333333333,341209.0833333333,26323.683119958845,21406.233040090498
2016-03-01,HOME CARE,439423.0,2607658.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,3,1,418817.0,474959.0,480217.0,464185.0,0.0,457997.6666666667,455108.1666666667,376110.5,34033.147390938444,24389.14335860657
2016-04-01,HOME CARE,540762.0,2631797.0,18.0,0.0,0.0,14.0,4.0,0.0,0.0,2016,4,2,439423.0,418817.0,474959.0,460249.0,0.0,444399.6666666667,450981.1666666667,412729.0833333333,28399.93748819424,24639.78224267948
2016-05-01,HOME CARE,480596.0,2666157.0,17.0,1.0,0.0,13.0,3.0,1.0,0.0,2016,5,2,540762.0,439423.0,418817.0,432222.0,389532.0,466334.0,464400.0,457792.5833333333,65274.78224398767,44564.3559720097
2016-06-01,HOME CARE,414720.0,2491063.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,6,2,480596.0,540762.0,439423.0,480217.0,432310.0,486927.0,472462.3333333333,465381.25,50965.27642424799,41873.11437028136
2016-07-01,HOME CARE,477706.0,2594087.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2016,7,3,414720.0,480596.0,540762.0,474959.0,465652.0,478692.6666666667,461546.1666666667,463915.4166666667,63042.5526873186,47593.81172134317
2016-08-01,HOME CARE,458403.0,2536111.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2016,8,3,477706.0,414720.0,480596.0,418817.0,495183.0,457674.0,462004.0,464919.9166666667,37227.31002906347,47761.55989496151
2016-09-01,HOME CARE,456890.0,2436974.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,9,3,458403.0,477706.0,414720.0,439423.0,464185.0,450276.3333333333,468601.6666666667,461854.9166666667,32269.816893396575,43110.342186842616
2016-10-01,HOME CARE,476315.0,2526000.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,10,4,456890.0,458403.0,477706.0,540762.0,460249.0,464333.0,471512.8333333333,461247.0,11606.038902227161,41297.52345318859
2016-11-01,HOME CARE,490281.0,2529516.0,10.0,0.0,1.0,2.0,7.0,0.0,0.0,2016,11,4,476315.0,456890.0,458403.0,480596.0,432222.0,463869.3333333333,460771.6666666667,462585.8333333333,10804.779328303923,24749.96957304519
2016-12-01,HOME CARE,501721.0,3195971.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2016,12,4,490281.0,476315.0,456890.0,414720.0,480217.0,474495.3333333333,462385.8333333333,467424.0833333333,16769.70811711832,26551.716806388664
2017-01-01,HOME CARE,521093.0,2612848.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2017,1,1,501721.0,490281.0,476315.0,477706.0,474959.0,489439.0,476886.0,469216.0833333333,12723.91181987721,17542.308833217823
2017-02-01,HOME CARE,459063.0,2448370.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2,1,521093.0,501721.0,490281.0,458403.0,418817.0,504365.0,484117.1666666667,473060.5833333333,15575.233160373908,25213.134738993824
2017-03-01,HOME CARE,524287.0,2680645.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2017,3,1,459063.0,521093.0,501721.0,456890.0,439423.0,493959.0,484227.1666666667,476414.4166666667,31735.1021425804,25079.597751292924
2017-04-01,HOME CARE,498148.0,2667808.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2017,4,2,524287.0,459063.0,521093.0,476315.0,540762.0,501481.0,495460.0,483486.4166666667,36769.76274059993,25476.818537642972
